Hashtags,Fecha,Texto,Usuario,Followers,Respuestas,Retweets,Likes,Citados,Vistas,Idioma
"['ALERTA', 'CaraDeRaja', 'ElVolteretas', 'AbuelitaCorazón', '8M2023', '8Marzo']",2023-03-08 15:42:31+00:00,"👀 #ALERTA 👀

Tanto #CaraDeRaja en este gobierno! ... GIORGIO JACKSON que se auto dona y alardea de superioridad moral, MAITE ORSINI que dice que el telefonazo fue para proteger a carabineros y ahora #ElVolteretas BORIC alabando a la #AbuelitaCorazón BACHELET 🤦🏻‍♀️

#8M2023 #8Marzo https://t.co/PVokdZoMk8",ProfeMuyChilena,15453,1,20,11,2,632.0,es
"['ALERTA', 'TuDia13', 'MuchoGustoMega', 'ContigoCHV', '8Marzo', '8M2023']",2023-03-07 20:45:08+00:00,"🚨🇨🇱⚠️ #ALERTA ⚠️🇨🇱🚨

Y pensar que BORIC no quería querellarse en contra de HÉCTOR LLAITUL ya que “ no perseguía ideas ” ... Y aquí está este terrorista lleno de ideas para acabar con la ARAUCANÍA armado hasta los dientes !!!

#TuDia13 #MuchoGustoMega #ContigoCHV #8Marzo #8M2023 https://t.co/CJLv45uoTE",ProfeMuyChilena,15453,2,63,26,3,1424.0,es
"['ALERTA', 'TuDia13', 'OrsiniGate', 'ContigoCHV', 'MuchoGustoMega', '8M', '8Marzo', '8M2023']",2023-03-07 12:49:17+00:00,"👀📺🇨🇱#ALERTA🇨🇱📺👀

REPENNING pensando como todos los chilenos sobre las declaraciones de MAITE ORSINI ... Dice que telefoneó en defensa de Carabineros 😂

Diputada ... no somos weones !!!

Grande Repe 👏👏👏
#TuDia13  #OrsiniGate #ContigoCHV #MuchoGustoMega #8M #8Marzo #8M2023 https://t.co/ZIQLLZkB3u",ProfeMuyChilena,15453,17,523,879,48,33057.0,es
"['ALERTA', 'DestitucionABoric', 'TuDia13', 'MuchoGustoMega', 'ContigoCHV', 'OrsiniGate', '8M', '8M2023']",2023-03-07 02:46:55+00:00,"🚨🇨🇱👀#ALERTA👀🇨🇱🚨

BORIC es como perro para proteger a DELINCUENTES como LUIS CASTILLO y a los otros presos del 18-O !!! ... ¡¡¡ Y LOS CHILENOS DE BIEN QUE NOS ARREGLEMOS COMO PODAMOS !!!

#DestitucionABoric #TuDia13 #MuchoGustoMega #ContigoCHV #OrsiniGate #8M #8M2023 https://t.co/2eTrK6MUWA",ProfeMuyChilena,15453,4,131,76,10,3009.0,es
"['ALERTA', 'MuchoGustoMega', 'TuDia13', 'ContigoCHV', '8M', '8M2023', 'MagoValdivia']",2023-03-06 18:51:40+00:00,"👀🇨🇱 #ALERTA 🇨🇱👀

No sólo GIORGIO JACKSON es un cara de raja ... aquí tenemos a MAITE ORSINI diciendo que el TELEFONAZO fue para ayudar a la institución de carabineros !!! ... SÍ, CLARO !!! 😂😂😂

#MuchoGustoMega #TuDia13 #ContigoCHV #8M #8M2023 #MagoValdivia https://t.co/mfBiKB1sQY",ProfeMuyChilena,15453,2,38,28,3,2475.0,es
"['ALERTA', 'ENacional', '8M2023', '8M']",2023-03-05 16:11:32+00:00,"🚨♀️#ALERTA♀️🚨

En 2022 Chile alcanzó la mayor tasa de HOMICIDIOS y VIOLACIONES de la década !!! ... Cifras que afectan a MUJERES, pero aún así una hipócrita MINISTRA ORELLANA sigue defendiendo su ""gobierno feminista"" que NO HA HECHO NADA !!! 

Kaiser 👇

#ENacional #8M2023 #8M https://t.co/FusnILZRN1",ProfeMuyChilena,15453,3,83,99,0,2360.0,es
"['ALERTA', 'MesaCentral', 'Cadem', 'ENacional', 'ToleranciaCero', 'MuchoGustoMega', 'TuDia13', '8M2023']",2023-03-05 13:47:15+00:00,"🚨👀 #ALERTA 👀🚨

MOSCIATTI va con todo contra IRACI HASSLER, el PARTIDO COMUNISTA y el GOBIERNO DE BORIC... la CLÍNICA SIERRA BELLA es el SUCIO NEGOCIO que unos apoyan públicamente y otros  callan!

#MesaCentral #Cadem #ENacional #ToleranciaCero #MuchoGustoMega #TuDia13 #8M2023 https://t.co/uvu8OtEKGv",ProfeMuyChilena,15453,4,927,1179,25,56935.0,es
['ÚLTIMAHORA'],2023-03-07 12:27:19+00:00,"🔴 #ÚLTIMAHORA | La Complutense cancela el acto de Rocío Monasterio por el día de la mujer este 8 de marzo.

¡No tenéis vergüenza! @ucm_derecho",vitoquiles,95617,204,953,2534,37,88650.0,es
['8M2023'],2023-03-08 14:07:10+00:00,"Se sigue luchando 💜💪🏾
#8M2023 https://t.co/plRfcatcyX",iamveros_,2899,18,1326,4544,17,139729.0,es
['DiaInternacionalDeLaMujer'],2023-03-10 17:00:03+00:00,"La responsabilidad de las tareas diarias siempre debe ser compartida. Súmese a la campaña ""Cuidados compartidos, sociedades más justas"" que impulsamos desde la iniciativa @WEEMesoamerica  junto con @USAIDMX @USAIDGuate @USAIDHonduras   #DiaInternacionalDeLaMujer",RnfrstAll_Latin,14034,0,1,5,0,301.0,es
"['Peru', 'DiaInternacionalDeLaMujer', 'AlianzaParaLosPaisajes', 'Clarmondial']",2023-03-09 16:20:17+00:00,"#Peru #DiaInternacionalDeLaMujer La iniciativa #AlianzaParaLosPaisajes, continúa brindando asistencia técnica, fortaleciendo capacidades y visibilizando el esfuerzo de miles de mujeres y lideresas que habitan en los paisajes @USAID @CDP @ConservationOrg #Clarmondial https://t.co/IeL2FoFOeV",RnfrstAll_Latin,14034,0,2,8,0,454.0,es
"['SomosRainforestAlliance', 'DíaInternacionalDeLaMujer']",2023-03-08 18:00:00+00:00,"#SomosRainforestAlliance y queremos ser una organización diversa, equitativa e inclusiva: el 56% de nuestro staff en Mesoamérica y el 66% de nuestro staff en Suramérica está integrado por mujeres, líderes en sus campos. #DíaInternacionalDeLaMujer https://t.co/hUNxZJoQGR",RnfrstAll_Latin,14034,0,1,18,0,550.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 16:29:42+00:00,"#DiaInternacionalDeLaMujer Muchas mujeres rurlaes cargan con trabajos domésticos no remunerados, además de sus labores agrícolas y la mayoría de sus ingresos son manejados por sus parejas. Escuchamos la historia de cómo una de ellas logró un cambio👉https://t.co/nQd4emFm6v",RnfrstAll_Latin,14034,18,1121,4843,17,406148.0,es
"['8Marzo', 'DiaInternacionalDeLaMujer']",2023-03-08 14:00:03+00:00,"Hoy #8Marzo ponemos el foco en las mujeres indígenas y rurales a través de nuestras iniciativas que día a día avanzan hacia la igualdad de género y la autonomía económica, mientras que a la par trabajan por un planeta más sostenible para todos #DiaInternacionalDeLaMujer 🙋‍♀️ https://t.co/BD20Gp4Xel",RnfrstAll_Latin,14034,0,5,36,0,2630.0,es
"['Recomendación', 'DiaInternacionalDeLaMujer']",2023-03-06 01:00:00+00:00,"#Recomendación Ya se acerca el #DiaInternacionalDeLaMujer y en preparación les recomendamos este documental sobre el potencial, inteligencia y resiliencia de las mujeres: ""Talentos Ocultos"" está en @disneyplusla ✨https://t.co/p9hdkwXIWX",RnfrstAll_Latin,14034,0,0,2,0,232.0,es
"['8M2023', '8Marzo', 'NiUnaMenos']",2023-03-08 17:20:16+00:00,"Porque estoy harta de tener miedo de salir a la calle sin saber si volveré bien, de caminar mirando a todos lados para ver si viene alguien, de tener miedo al andar en transporte público, estoy harta de vivir con el miedo llamado ser mujer #8M2023 #8Marzo #NiUnaMenos https://t.co/dv5H0XIIQL",facethemusiclv,502,0,12,32,0,1413.0,es
"['8Marzo', '8M2023']",2023-03-08 00:23:33+00:00,"Así que no, no es feliz Día de la Mujer, feliz será el dia en el que no falte ninguna, en el que haya igualdad, el día en el que ya no tengamos miedo a salir a la calle y podamos vivir en paz #8Marzo #8M2023",facethemusiclv,502,0,16,45,1,3181.0,es
"['8M2023', '8Marzo']",2023-03-08 00:13:56+00:00,"El 8 de marzo se conmemora por el incendio en la fábrica Triangle Shirtwaist, esto se pudo haber prevenido fácilmente, pero gracias a las pobres condiciones en las que trabajaban murieron 129 mujeres
#8M2023 #8Marzo Día internacional de la mujer https://t.co/D0zYcHC8X4",facethemusiclv,502,2,33,150,2,12805.0,es
"['8M2023', '8Marzo']",2023-03-08 00:10:52+00:00,"Este incendio fue en la fábrica Triangle Shirtwaist, en donde murieron 129 mujeres, esto se pudo haber prevenido fácilmente, pero gracias a las pobres condiciones en las que trabajaban murieron calcinadas, asfixiadas o por las heridas hechas al tratar de escapar #8M2023 #8Marzo https://t.co/sERyBrMkTN",facethemusiclv,502,0,20,221,0,5523.0,es
['8M2023'],2023-03-08 00:10:31+00:00,"El 8 de marzo es un día que se conmemora debido a que en 1857 varias mujeres en New York se reunieron para protestar sobre las condiciones en las que trabajaban. En esa misma ciudad pero el 25 de marzo de 1911 más de 120 mujeres murieron por un incendio en una fábrica +
#8M2023 https://t.co/RoLZKncgyx",facethemusiclv,502,6,834,3096,14,152729.0,es
"['8Marzo', 'DiaInternacionalDeLaMujer', 'SoloSiesSi']",2023-03-08 16:40:25+00:00,"No pasa nada chicas, cuando nos violen, lo único que tenemos que hacer es cerrar fuerte las piernas, decir muchas veces que no quieres y rezar para que no nos maten.

Gracias a todos los que habéis hecho esto posible.

IRONÍA.

#8Marzo 
#DiaInternacionalDeLaMujer 
#SoloSiesSi https://t.co/gYGPHfBuyE",Zapatista72,43664,13,198,285,6,6972.0,es
"['8DeMarzo', 'YoConIreneMontero', 'APorMásFeminismo']",2023-03-08 16:30:25+00:00,"Mientras en España Irene Montero está sufriendo persecución política, fuera de nuestro país es un referente para el feminismo.

La historia hablará de ella y de los que la acosan, cada uno tendrá su lugar.
#8DeMarzo
#YoConIreneMontero
#APorMásFeminismo
https://t.co/bPXuf7RmXI",Zapatista72,43672,111,1010,2378,32,56061.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 15:17:22+00:00,"Compartí si estás de acuerdo 👊
#DiaInternacionalDeLaMujer https://t.co/Xs1DMm3lUl",indignadoxd,103215,165,2028,6955,43,146127.0,es
['8M2023'],2023-03-08 20:24:18+00:00,"Estoy tan cansada de escuchar que cambiaras… tu hipocresía no me va , Hoy ya no me callo.

CALLA TU 💜 #8M2023",dannapaola,7134929,170,2263,17717,66,600963.0,es
['DiaInternacionalDeLaMujer'],2023-03-09 01:32:47+00:00,"Mientras en todo México hay marchas y se conmemora el #DiaInternacionalDeLaMujer las mujeres de Morena conmemoran y enaltecen a AMLO y a la 4T.

Es increíble la poca dignidad y principios que tienen, todas sumisas ante su líder, y todavía lo presumen 🤦🏻‍♀️",LauraMex,64851,15,32,70,2,2466.0,es
['8M2023'],2023-03-08 16:35:37+00:00,"Tal cual. 
Y aún así van a marchar.
#8M2023 

📷@Garcimonero 💜 https://t.co/HSPa8HIxzr",LauraMex,64851,8,43,137,2,3470.0,es
['8M2023'],2023-03-08 16:10:47+00:00,"¡Gracias Ministra Norma Piña!
Usted si me representa 🙏🏻🌸
#8M2023 

https://t.co/kHHrTzk00A",LauraMex,64851,24,245,724,11,15037.0,es
['8M2023'],2023-03-08 01:49:33+00:00,"Ninguna mujer de Morena es feminista, ninguna debería ir a la marcha del #8M2023 

El día que dejen de idolatrar a un hombre que desde el poder no ha hecho nada por mejorar la vida de las mujeres, si no todo lo contrario, les voy a creer.",LauraMex,64852,21,129,403,3,8329.0,es
"['MorenaNoCuidaALasMujeres', 'Marcha8M']",2023-03-09 01:09:27+00:00,"Vean nada mas como conmemoran las “feministas de la 4T” el día de la mujer. 

Es increíble cómo se rebajan para quedar bien con el señor, ni en este día se respetan. 

#MorenaNoCuidaALasMujeres
#Marcha8M https://t.co/oQ212t9s6j",LauraMex,64872,642,915,2966,115,170210.0,es
"['8DeMarzo', 'DíaInternacionalDeLaMujer2023', '8M2023', '8Marzo2022', 'NiUnaMas', '8M', 'JTV8M', 'DiaInternacionalDeLaMujer', 'Marcha8M']",2023-03-08 22:30:00+00:00,"#8DeMarzo🟣 | Escucha el mensaje de la Ministra Presidenta Norma Lucía Piña Hernández en el marco de la conmemoración del #DíaInternacionalDeLaMujer2023 

#8M2023 #8Marzo2022 #NiUnaMas #8M  #JTV8M #DiaInternacionalDeLaMujer #Marcha8M https://t.co/NLRHBnFQ8n",JusticiaTV_MX,130048,59,408,1094,36,50549.0,es
"['JusticiaTV', 'DiaInternacionalDeLaMujer', '8M2023', 'NiUnaMenos']",2023-03-08 13:19:06+00:00,"#JusticiaTV 📅 | En el 
#DiaInternacionalDeLaMujer, nos unimos al llamamiento  para acelerar los esfuerzos por conseguir un mundo digital más seguro, más inclusivo y más equitativo y crear un futuro mejor para las mujeres y las niñas y adolescentes.
#8M2023 #NiUnaMenos https://t.co/OVBF5WDOJx",JusticiaTV_MX,130049,2,9,24,0,1909.0,es
"['8M2023', 'SCJN']",2023-03-08 15:17:32+00:00,"🟣Evento de Conmemoración #8M2023 ""Día de las Mujeres”

Área de Murales de la #SCJN https://t.co/45X2Biusqf",JusticiaTV_MX,130049,1,6,12,3,1749.0,es
"['ENDIRECTO', 'DíaInternacionalDeLaMujer2023', '8M2023', '8Marzo', 'NiUnaMás', 'JTV8M']",2023-03-08 13:57:08+00:00,"#ENDIRECTO 🟣| Mensaje de la Ministra Norma Lucía Piña Hernández, Presidenta de la @SCJN y del @CJF_Mx en el marco de la conmemoración del #DíaInternacionalDeLaMujer2023 

#8M2023 | #8Marzo | #NiUnaMás | #JTV8M https://t.co/JWbxm0jau0",JusticiaTV_MX,130049,189,882,1962,103,177391.0,es
"['8Marzo', 'JusticiaTV', 'DíaInternacionalDeLaMujer2023', '8M2023', '8Marzo', 'NiUnaMás', 'JTV8M']",2023-03-08 13:00:01+00:00,"Este #8Marzo acompáñanos en la señal de #JusticiaTV 📺:

🟣Mensaje de la Ministra Norma Lucía Piña Hernández, Presidenta de la @SCJN y del @CJF_Mx en el marco de la conmemoración del #DíaInternacionalDeLaMujer2023 
📹https://t.co/fyWUANUlOC

#8M2023 | #8Marzo | #NiUnaMás | #JTV8M https://t.co/r0d0aaNG38",JusticiaTV_MX,130049,0,10,20,0,1646.0,es
"['ENBREVE', 'Mujeres', 'Deporte', 'PoderInformativo', '8M2023', 'ENVIVO']",2023-03-08 02:30:00+00:00,"#ENBREVE🟣 |  #Mujeres en el #Deporte.
Un trabajo especial de #PoderInformativo en el marco del #8M2023 
▶️@mariespinozatkd 
▶️@tamaravegaofic 
▶️Amalia Pérez 
▶️@LaReimers 
💻 Conéctate #ENVIVO 
📺 190 IZZI • 360 Dish • 639 SKY y Totalplay
 💻https://t.co/rKl7w2e6Nw https://t.co/IMvC7KrwEs",JusticiaTV_MX,130049,0,1,7,0,1232.0,es
"['JusticiaTV', '8M2023', 'PremioAMIJ2023', 'Justicia', 'YaLoDijoLaCorte']",2023-03-07 13:00:03+00:00,"#JusticiaTV 🟣| Rumbo al #8M2023 conoce nuestra programación: 
⚖️ Día del Juzgador y la Juzgadora Mexicanos. #PremioAMIJ2023 
https://t.co/289A271BGr
⚖️Mujeres en la #Justicia 
https://t.co/akJ5kbY6S5
⚖️ #YaLoDijoLaCorte 
https://t.co/EvCd1m7ul5 https://t.co/0gly2WFKUo",JusticiaTV_MX,130050,0,0,5,0,669.0,es
"['JusticiaTV', '8M2023']",2023-03-07 00:30:00+00:00,"#JusticiaTV 🟣| @LMonicaLopezB de @CJF_Mx  nos comenta cuáles han sido algunos de los logros de los movimientos feministas y cómo es que la estructura de la sociedad ha ido incluyendo cada vez más a las mujeres en la toma de decisiones.
#8M2023 
https://t.co/63CCcNNred https://t.co/8J4svORXxV",JusticiaTV_MX,130050,0,25,56,2,11292.0,es
"['JusticiaTV', 'PJF', 'PoderInformativo', '8M2023', 'PerspectivaDeGénero']",2023-03-06 13:00:00+00:00,"Quédate en nuestra programación en #JusticiaTV 📺:

☑️Lo más relevante del #PJF en #PoderInformativo 

☑️ #8M2023: Pautas para la defensa con #PerspectivaDeGénero.
https://t.co/63CCcNNred

☑️Técnicas de reproducción asistida. 
https://t.co/wIizUePuAm https://t.co/OhH7q6mAZB",JusticiaTV_MX,130050,0,0,1,0,469.0,es
"['JusticiaTV', '8M2023', 'Feminismo', 'Discapacidad']",2023-03-05 14:00:01+00:00,"Hoy en #JusticiaTV📺:

☑️¿Discriminación en una vacante laboral? 
https://t.co/tO5ZavLBJl

☑️ #8M2023: #Feminismo y #Discapacidad
https://t.co/mDHDgP6r0Y

Mucho más por 💻https://t.co/rKl7w2dyXY https://t.co/xBAyuJgUTA",JusticiaTV_MX,130050,0,0,2,0,500.0,es
['ChávezFeminista'],2023-03-08 15:02:10+00:00,"Mensajes para las mujeres venezolanas.

Detrás de cada mujer... 
existe una historia... 
que la convierte... 
en guerrera...

¡Feliz día de la mujer!

@BonosSocial 
#ChávezFeminista https://t.co/1xlkbNRiCF",BonosSocial,347823,284,2266,2612,70,84433.0,es
"['8Mar', 'ChávezFeminista']",2023-03-08 11:31:31+00:00,"📢 Hoy #8Mar se conmemora el Día Internacional de la Mujer en la lucha por la igualdad de género.

📌 Feliz día de la Mujer Venezuela.

@BonosSocial
#ChávezFeminista https://t.co/iKJFrOEOUa",BonosSocial,347821,356,2550,2938,102,108928.0,es
['8M2023'],2023-03-08 03:22:13+00:00,"Amor
Respeto
Y que paren de matarnos.
 #8M2023 https://t.co/cpQ9soa4UW",MarianaLevis3,97,15,1402,4137,17,176443.0,es
['8M2023'],2023-03-08 14:53:24+00:00,"Mensaje de la Presidenta de la @SCJN Ministra Norma Piña:
""En el Poder Judicial Federal nos toca guardar silencio y escuchar a las mujeres que marchan. Las únicas voces que hoy se deben oír son las de ellas""
#8M2023 https://t.co/dIusWQzp7N",DonVocero,164212,178,2212,8150,72,171289.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 14:46:06+00:00,"Los hombres y las mujeres somos distintos físicamente pero iguales en dignidad y derechos. No es justo que ellas ganen menos y tengan menos posibilidades que los hombres. Crear una sociedad de iguales en derechos es crear una sociedad en justicia. 
#DiaInternacionalDeLaMujer",andres20ad,41892,11,20,52,0,1631.0,es
['8M2023'],2023-03-08 11:42:13+00:00,"Míralas a los ojos, es por ellas que se celebra el día de la mujer. En 1908, en Nueva York, estas jóvenes mujeres fueron asesinadas por el patrón. Las dejó encerradas en medio de un incendio, de castigo por exigir derechos laborales. 130 trabajadoras murieron. 
#8M2023 https://t.co/0HZt07xUpr",andres20ad,41890,67,1043,2432,34,188755.0,es
['8Marzo'],2023-03-08 11:57:31+00:00,"El incendio en la fábrica Triangle Shirtwaist causó una fuerte conmoción, poniendo de relieve las pésimas condiciones laborales de las mujeres trabajadoras. Ello impulsó movimientos a favor de los derechos de las mujeres y la consagración del 8 de marzo como su día. #8Marzo https://t.co/cRfi6vUVKc",andres20ad,41894,2,50,138,0,6376.0,es
"['InternationalWomensDay', 'DiaInternacionalDeLaMujer']",2023-03-08 14:17:08+00:00,A todas mis hermanas y mujeres triple M… Feliz día!! #InternationalWomensDay  #DiaInternacionalDeLaMujer,shakira,53918915,1104,4975,65978,274,2696067.0,es
"['SaveTheDateSCMx', 'DíaInternacionalDeLaMujer', 'DíaDeLaMujer', '8M']",2023-03-09 17:30:28+00:00,"E S      H O Y

#SaveTheDateSCMx

Conmemoración del #DíaInternacionalDeLaMujer, con Alessandra Rojo de la Vega @AlessandraRdlv y Vanessa Bauche @VanessaBauche

#DíaDeLaMujer #8M 

Jueves  9/Marzo, 6pm CDMX 

Por favor compártelo, gracias.

Somos @SocCivilMx 

https://t.co/9NQkWrH2UX",SocCivilMx,217450,0,9,15,0,1638.0,es
"['SaveTheDateSCMx', 'DíaInternacionalDeLaMujer', 'DíaDeLaMujer', '8M', 'ForoSCMx']",2023-03-09 01:32:26+00:00,"ES MAÑANA

#SaveTheDateSCMx

Conmemoración del #DíaInternacionalDeLaMujer, con Alessandra Rojo de la Vega @AlessandraRdlv y Vanessa Bauche @VanessaBauche

#DíaDeLaMujer #8M 

Jueves  9/Marzo, 6pm CDMX 

Por favor compártelo, gracias.

#ForoSCMx

https://t.co/kc2FEZe22S",SocCivilMx,217450,0,13,17,1,3917.0,es
"['DiaInternacionalDeLaMujer', '8M']",2023-03-08 19:17:35+00:00,"Importante mensaje de la Ministra Norma Lucía Piña Hernández, con motivo del #DiaInternacionalDeLaMujer #8M 

Por favor compártelo, gracias. https://t.co/AbquWit3fU",SocCivilMx,217455,126,1701,3175,50,85147.0,es
"['SaveTheDateSCMx', 'DíaInternacionalDeLaMujer', 'DíaDeLaMujer', '8M', 'ForoSCMx']",2023-03-05 19:56:16+00:00,"#SaveTheDateSCMx

I M P E R D I B L E

Conmemoración del #DíaInternacionalDeLaMujer, con Alessandra Rojo de la Vega @AlessandraRdlv y Vanessa Bauche @VanessaBauche

#DíaDeLaMujer #8M 

Jueves  9/Marzo, 6pm CDMX 

Por favor compártelo, gracias.

#ForoSCMx

https://t.co/kc2FEZe22S",SocCivilMx,217464,2,27,50,1,11904.0,es
"['8DeMarzo', 'NoEstasSola']",2023-03-06 14:51:22+00:00,"#8DeMarzo 

Ministra Presidenta @SCJN Norma Lucía Piña Hernández
 
#NoEstasSola https://t.co/PotbjRFTqP",SocCivilMx,217716,725,2398,7430,89,145138.0,es
"['SIBISO', '8M2023']",2023-03-08 15:00:00+00:00,"¡Las mujeres de la Ciudad rompemos brecha! 🧏🏽‍♀️♀️

Sabe que en la #SIBISO cuentas con una red de mujeres aliadas trabajando por tu bienestar.

Estamos aquí para ti. 🫶🏼
#8M2023
@Claudiashein
@erika_jurez
@INED_CDMX 
@CDMX_IAPP 
@indiscapacidad_ 
@DIFCDMX 
@InjuveCDMX 
@SeMujeres https://t.co/GOxg1gJH1y",CDMX_SIBISO,115296,337,997,1072,108,12809.0,es
"['8M2023', '8Marzo', 'DiaInternacionalDeLaMujer', 'TuDia13']",2023-03-08 15:15:13+00:00,"Tantos caminos que abriste para los Criminales Inmigrantes Ilegales, la coyote bachelet abrió Miles de caminos.

Aeropuerto Internacional de Santiago Neme Repe #8M2023 #8Marzo Boric #DiaInternacionalDeLaMujer #TuDia13 Ministro de Educación",carlos81956718,9089,6,43,46,4,3490.0,es
"['FeministasDeCarton', '8M2023']",2023-03-08 23:45:29+00:00,"Este video demuestra la MENTIRA del apoyo ""popular"" en Tarapaca a Boric

#FeministasDeCarton DGAC
Reforma Tributaria
Partido Ecologista Verde
Pamela Jiles #8M2023 
Aeropuerto de Santiago
Presidente Boric  Alameda Claudia Mix Colchane Neme Repenning Maldonado Mario Marcel Bachelet https://t.co/jBZb4ELlzA",carlos81956718,9089,100,872,925,38,90062.0,es
"['FeministasDeCarton', '8M2023']",2023-03-08 23:24:41+00:00,"Gino Lorenzini explica la ESTAFA de la reforma de pensiones de Boric. 

#FeministasDeCarton DGAC
Reforma Tributaria
Partido Ecologista Verde
Pamela Jiles #8M2023 
Aeropuerto de Santiago
Presidente Boric  Alameda Claudia Mix Colchane Neme Repenning Maldonado Mario Marcel Bachelet https://t.co/AecbJmPlHD",carlos81956718,9089,42,288,331,13,38417.0,es
"['FeministasDeCarton', '8M2023']",2023-03-08 23:10:18+00:00,"El 2026 cuando salga electo por inmensa mayoría un presidente patriota, revocara TODAS las platas para falsos exonerados, el INDH, los falsos torturados, etc.

#FeministasDeCarton DGAC
Reforma Tributaria
Partido Ecologista Verde
Pamela Jiles #8M2023 
Aeropuerto de Santiago Boric",carlos81956718,9089,0,21,30,1,3787.0,es
"['FeministasDeCarton', '8M2023']",2023-03-08 23:06:58+00:00,"Boric no fue a Colchane  por que no lograron trasladar a los Comunistas en buses para escenificar un manifestación de Apoyo, por eso se fue a Tarapaca dónde tenían una ya ARMADA

#FeministasDeCarton   
Reforma Tributaria
Partido Ecologista Verde
Pamela Jiles #8M2023 Mario Marcel",carlos81956718,9089,8,53,66,3,5208.0,es
"['8M2023', 'FeministasDeCarton', '8M2023', '8marzo2023']",2023-03-08 22:53:27+00:00,"La Ministra de la mujer tapó con tierra el Acoso sexual de Boric a una mujer y ahora da discurso en el #8M2023 ......🤦‍♂️

#FeministasDeCarton
Reforma Tributaria Ministro de Educación Maldonado Viviana Delgado #8M2023 #8marzo2023 
Presidente Boric Alameda      Colchane Mario Marcel https://t.co/XUVs8Tyihp",carlos81956718,9089,14,230,259,6,23011.0,es
"['FeministasDeCarton', '8M2023', '8marzo2023']",2023-03-08 22:11:14+00:00,"Franco Parisi: ""Que CHUCHA ha hecho la ONU mujer por las mujeres de Chile""

#FeministasDeCarton
Reforma Tributaria Ministro de Educación Maldonado Viviana Delgado #8M2023 #8marzo2023 
Presidente Boric Alameda Traidora Colchane Mario Marcel Parisi Gracias Rechazo Bachelet Llaitul https://t.co/RDkvs3XSgB",carlos81956718,9089,22,172,336,8,27547.0,es
"['URGENTE', 'FeministasDeCarton', '8M2023', '8Marzo']",2023-03-08 16:53:15+00:00,"🚨#URGENTE .....la Camara de Diputados RECHAZA el MAMARRACHO de reforma Tributaria de Boric

Presidente  Boric  
Aeropuerto de Santiago
#FeministasDeCarton Kike Morandé QEPD DGAC Ministro de Educación #8M2023 #8Marzo Gonzalo de la Carrera Michelle Bachelet Este 8M Viviana Delgado https://t.co/oC3mscZkPz",carlos81956718,9089,54,249,631,15,79988.0,es
"['FeministasDeCarton', '8M2023', '8Marzo']",2023-03-08 16:50:16+00:00,"Feliz día de la mujer a todas nuestra Carabineras

Neme Presidente Boric
Aeropuerto de Santiago
#FeministasDeCarton Kike Morandé QEPD DGAC Ministro de Educación #8M2023 #8Marzo Gonzalo de la Carrera Michelle Bachelet Este 8M Viviana Delgado",carlos81956718,9089,0,29,57,0,1713.0,es
"['PrensaBasura', 'FeministasDeCarton', '8M2023', '8Marzo']",2023-03-08 15:45:00+00:00,"¿Cuando la #PrensaBasura dirá a todo Chile que Boric puede DUPLICAR todas las pensiones solo con su firma en el decreto supremo 47? 

Neme Presidente Boric
Aeropuerto de Santiago
#FeministasDeCarton Kike Morandé QEPD DGAC Ministro de Educación #8M2023 #8Marzo  Michelle Bachelet https://t.co/YScXQzORei",carlos81956718,9089,13,131,160,7,37799.0,es
"['MuchoGustoMega', 'FeministasDeCarton', 'FeministasDeCarton', '8M2023', '8Marzo']",2023-03-08 15:30:05+00:00,"En #MuchoGustoMega espero que algún día le pregunten a Bachelet, Frei y Lagos ¿Por qué destruyeron el sistema de pensiónes de chile?

Neme Presidente Boric
Aeropuerto de Santiago
#FeministasDeCarton Kike Morandé #FeministasDeCarton QEPD DGAC Ministro de Educación #8M2023 #8Marzo https://t.co/kyYedfIBe3",carlos81956718,9089,8,121,144,3,42084.0,es
"['FeministasDeCarton', 'FeministasDeCarton', '8M2023', '8Marzo']",2023-03-08 15:27:47+00:00,"Gino Lorenzini: "" Michelle Bachelet le BAJÓ las pensiones a los más pobres el 2008""

Neme Presidente Boric
Aeropuerto de Santiago
#FeministasDeCarton Kike Morandé #FeministasDeCarton QEPD DGAC Ministro de Educación #8M2023 #8Marzo Gonzalo de la Carrera Michelle Bachelet https://t.co/HjgQOXowvX",carlos81956718,9089,16,257,288,11,61013.0,es
"['OrsiniCaraDeRaja', '8Marzo', '8M2023']",2023-03-08 03:43:53+00:00,"Ministro de Educación: "" Le grité a la diputada para defender a Carabineros"" 🤣😂😂

Ministro de Educacion Boric 
Maricon Alipio Vera Grande Repe
Verónica Undurraga Reñaca
#OrsiniCaraDeRaja
Plaza Dignidad #8Marzo Felipe Rojas Las Condes #8M2023 https://t.co/CXfn28dSmt",carlos81956718,9089,5,86,155,2,11947.0,es
"['8Marzo', '8M2023']",2023-03-08 03:09:02+00:00,"Lo repito......La izquierda en 20 años más dirá que los Terroristas son detenidos Desaparecidos y que los Traficantes de niños son víctimas de violaciones a los DDHH.

Ministro de Educacion Boric 
Maricon Alipio Vera Grande Repe
Verónica Undurraga Maite #8Marzo Pepe #8M2023 https://t.co/kizR4cWATb",carlos81956718,9089,22,137,230,3,23743.0,es
