Hashtags,Fecha,Texto,Usuario,Followers,Respuestas,Retweets,Likes,Citados,Vistas,Idioma
"['8M2023', '8Marzo', 'DiaInternacionalDeLaMujer']",2023-03-08 08:38:43+00:00,"Porque es su día y ella se merece lo mejor. Tú también puedes hacerlo, hoy ayúdala con sus tareas.

Feliz día de internacional de la mujer. #8M2023 #8Marzo #DiaInternacionalDeLaMujer https://t.co/Jn8w0cB7l2",Uilegal,2623,967,134,1114,273,252808.0,es
"['8M2023', 'DiaInternacionalDeLaMujer']",2023-03-10 00:39:27+00:00,Y a ti ¿Cuántas de estas frases te ha tocado escuchar? #8M2023 #DiaInternacionalDeLaMujer https://t.co/pVCyyGutW1,lachicadeuro,4635,2,4,27,0,2270.0,es
"['8M2023', 'IWD2023', 'DiaInternacionalDeLaMujer']",2023-03-08 06:11:52+00:00,"Suban una foto donde se sientan poderosas y hermosas.

Esta es la mía♥️ #8M2023 #IWD2023 #DiaInternacionalDeLaMujer https://t.co/YP9F0ttY2e",lachicadeuro,4635,152,75,3271,343,741221.0,es
"['8DeMarzo', 'IWD2023', 'WomenInUrology']",2023-03-08 03:57:46+00:00,"«While I may be the first woman in this office, I certainly won't be the last»

2 Nuevas Residentes Mujeres aceptadas en la que fue mi casa y donde tuve la oportunidad de comenzar este sueño 𝐔𝐑𝐎𝐋𝐎𝐆𝐈́𝐀 𝐔𝐌𝐀𝐄 𝟏𝟒💜✨ #8DeMarzo #IWD2023 #WomenInUrology https://t.co/BGnWa70VlM",lachicadeuro,4638,6,3,77,0,4822.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 15:53:01+00:00,"En el #DiaInternacionalDeLaMujer pido por igualdad de oportunidades y para que todos unidos trabajemos por cerrar brechas de género en todos los aspectos. Igualmente, pido apoyo para todo liderazgo femenino especialmente en el deporte.",FALCAO,17124429,115,606,6077,184,307425.0,es
['ChávezFeminista'],2023-03-08 15:02:10+00:00,"Mensajes para las mujeres venezolanas.

Detrás de cada mujer... 
existe una historia... 
que la convierte... 
en guerrera...

¡Feliz día de la mujer!

@BonosSocial 
#ChávezFeminista https://t.co/1xlkbNRiCF",BonosSocial,347823,284,2266,2612,70,84433.0,es
"['8Mar', 'ChávezFeminista']",2023-03-08 11:31:31+00:00,"📢 Hoy #8Mar se conmemora el Día Internacional de la Mujer en la lucha por la igualdad de género.

📌 Feliz día de la Mujer Venezuela.

@BonosSocial
#ChávezFeminista https://t.co/iKJFrOEOUa",BonosSocial,347821,356,2550,2938,102,108928.0,es
"['8DeMarzo', 'DíaInternacionalDeLaMujer2023', '8M2023', '8Marzo2022', 'NiUnaMas', '8M', 'JTV8M', 'DiaInternacionalDeLaMujer', 'Marcha8M']",2023-03-08 22:30:00+00:00,"#8DeMarzo🟣 | Escucha el mensaje de la Ministra Presidenta Norma Lucía Piña Hernández en el marco de la conmemoración del #DíaInternacionalDeLaMujer2023 

#8M2023 #8Marzo2022 #NiUnaMas #8M  #JTV8M #DiaInternacionalDeLaMujer #Marcha8M https://t.co/NLRHBnFQ8n",JusticiaTV_MX,130048,59,408,1094,36,50549.0,es
"['JusticiaTV', 'DiaInternacionalDeLaMujer', '8M2023', 'NiUnaMenos']",2023-03-08 13:19:06+00:00,"#JusticiaTV 📅 | En el 
#DiaInternacionalDeLaMujer, nos unimos al llamamiento  para acelerar los esfuerzos por conseguir un mundo digital más seguro, más inclusivo y más equitativo y crear un futuro mejor para las mujeres y las niñas y adolescentes.
#8M2023 #NiUnaMenos https://t.co/OVBF5WDOJx",JusticiaTV_MX,130049,2,9,24,0,1909.0,es
"['8M2023', 'SCJN']",2023-03-08 15:17:32+00:00,"🟣Evento de Conmemoración #8M2023 ""Día de las Mujeres”

Área de Murales de la #SCJN https://t.co/45X2Biusqf",JusticiaTV_MX,130049,1,6,12,3,1749.0,es
"['ENDIRECTO', 'DíaInternacionalDeLaMujer2023', '8M2023', '8Marzo', 'NiUnaMás', 'JTV8M']",2023-03-08 13:57:08+00:00,"#ENDIRECTO 🟣| Mensaje de la Ministra Norma Lucía Piña Hernández, Presidenta de la @SCJN y del @CJF_Mx en el marco de la conmemoración del #DíaInternacionalDeLaMujer2023 

#8M2023 | #8Marzo | #NiUnaMás | #JTV8M https://t.co/JWbxm0jau0",JusticiaTV_MX,130049,189,882,1962,103,177391.0,es
"['8Marzo', 'JusticiaTV', 'DíaInternacionalDeLaMujer2023', '8M2023', '8Marzo', 'NiUnaMás', 'JTV8M']",2023-03-08 13:00:01+00:00,"Este #8Marzo acompáñanos en la señal de #JusticiaTV 📺:

🟣Mensaje de la Ministra Norma Lucía Piña Hernández, Presidenta de la @SCJN y del @CJF_Mx en el marco de la conmemoración del #DíaInternacionalDeLaMujer2023 
📹https://t.co/fyWUANUlOC

#8M2023 | #8Marzo | #NiUnaMás | #JTV8M https://t.co/r0d0aaNG38",JusticiaTV_MX,130049,0,10,20,0,1646.0,es
"['ENBREVE', 'Mujeres', 'Deporte', 'PoderInformativo', '8M2023', 'ENVIVO']",2023-03-08 02:30:00+00:00,"#ENBREVE🟣 |  #Mujeres en el #Deporte.
Un trabajo especial de #PoderInformativo en el marco del #8M2023 
▶️@mariespinozatkd 
▶️@tamaravegaofic 
▶️Amalia Pérez 
▶️@LaReimers 
💻 Conéctate #ENVIVO 
📺 190 IZZI • 360 Dish • 639 SKY y Totalplay
 💻https://t.co/rKl7w2e6Nw https://t.co/IMvC7KrwEs",JusticiaTV_MX,130049,0,1,7,0,1232.0,es
"['JusticiaTV', '8M2023', 'PremioAMIJ2023', 'Justicia', 'YaLoDijoLaCorte']",2023-03-07 13:00:03+00:00,"#JusticiaTV 🟣| Rumbo al #8M2023 conoce nuestra programación: 
⚖️ Día del Juzgador y la Juzgadora Mexicanos. #PremioAMIJ2023 
https://t.co/289A271BGr
⚖️Mujeres en la #Justicia 
https://t.co/akJ5kbY6S5
⚖️ #YaLoDijoLaCorte 
https://t.co/EvCd1m7ul5 https://t.co/0gly2WFKUo",JusticiaTV_MX,130050,0,0,5,0,669.0,es
"['JusticiaTV', '8M2023']",2023-03-07 00:30:00+00:00,"#JusticiaTV 🟣| @LMonicaLopezB de @CJF_Mx  nos comenta cuáles han sido algunos de los logros de los movimientos feministas y cómo es que la estructura de la sociedad ha ido incluyendo cada vez más a las mujeres en la toma de decisiones.
#8M2023 
https://t.co/63CCcNNred https://t.co/8J4svORXxV",JusticiaTV_MX,130050,0,25,56,2,11292.0,es
"['JusticiaTV', 'PJF', 'PoderInformativo', '8M2023', 'PerspectivaDeGénero']",2023-03-06 13:00:00+00:00,"Quédate en nuestra programación en #JusticiaTV 📺:

☑️Lo más relevante del #PJF en #PoderInformativo 

☑️ #8M2023: Pautas para la defensa con #PerspectivaDeGénero.
https://t.co/63CCcNNred

☑️Técnicas de reproducción asistida. 
https://t.co/wIizUePuAm https://t.co/OhH7q6mAZB",JusticiaTV_MX,130050,0,0,1,0,469.0,es
"['JusticiaTV', '8M2023', 'Feminismo', 'Discapacidad']",2023-03-05 14:00:01+00:00,"Hoy en #JusticiaTV📺:

☑️¿Discriminación en una vacante laboral? 
https://t.co/tO5ZavLBJl

☑️ #8M2023: #Feminismo y #Discapacidad
https://t.co/mDHDgP6r0Y

Mucho más por 💻https://t.co/rKl7w2dyXY https://t.co/xBAyuJgUTA",JusticiaTV_MX,130050,0,0,2,0,500.0,es
"['8M2023', 'mujeres', 'derechos', 'igualdad', 'manifestación', 'feminismo', 'feminista', 'diadelamujer', '8M']",2023-03-08 19:06:14+00:00,"Huesca. #8M2023 

💜Por todas.

💜 Juntas, somos imparables. 

#mujeres #derechos #igualdad #manifestación #feminismo #feminista #diadelamujer #8M https://t.co/58Oz5aN5r3",Pilar_Alegria,30057,82,72,186,1,7809.0,es
['8M2023'],2023-03-08 14:11:28+00:00,"Celebrar lo conquistado no es sinónimo de olvidar o de ignorar. Hay batallas que se van ganado, pero otras siguen siendo una agonía insoportable.

Un Gobierno comprometido con la igualdad y con los avances de las mujeres.

Este #8M2023 en @ElHuffPost 

https://t.co/We6U0bgnVD",Pilar_Alegria,30056,55,63,118,3,10954.0,es
"['DíadelaMujer', '8M2023']",2023-03-08 08:08:22+00:00,"Un Gobierno progresista y feminista haciendo políticas que permiten avanzar en igualdad.

Un #DíadelaMujer para reconocer lo conseguido y para seguir consolidando derechos. 

Por todas 💜

#8M2023 https://t.co/MvXDLGiJ4B",Pilar_Alegria,30057,1479,209,732,122,84314.0,es
['8M2023'],2023-03-08 14:53:24+00:00,"Mensaje de la Presidenta de la @SCJN Ministra Norma Piña:
""En el Poder Judicial Federal nos toca guardar silencio y escuchar a las mujeres que marchan. Las únicas voces que hoy se deben oír son las de ellas""
#8M2023 https://t.co/dIusWQzp7N",DonVocero,164212,178,2212,8150,72,171289.0,es
"['APorMasFeminismo', '8M2023']",2023-03-09 16:38:06+00:00,"Las feministas han vuelto a llenar las calles de España de orgullo, derechos y diversidad. 
 #APorMasFeminismo #8M2023 

¡Viva la lucha de todas las mujeres! https://t.co/2xGTohqOr0",PODEMOS,1533006,5,228,556,9,15546.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 19:16:33+00:00,"""Es una mala noticia para las mujeres que el PSOE se haya dado de la mano con el PP para intentar volver al Código Penal de la violencia y la intimidación"".
 #APorMasFeminismo #8M2023 

🎥 @IreneMontero https://t.co/3dWxd2GiUe",PODEMOS,1532996,1,169,359,16,14311.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 19:11:58+00:00,"""El movimiento feminista es un movimiento transinclusivo. Vamos de la mano y las mujeres trans también están en la primera línea de la luchas por las conquistas de nuestros derechos"".
 #APorMasFeminismo #8M2023 

🎥 @IreneMontero https://t.co/VgQGp0UZHR",PODEMOS,1532996,8,300,858,189,276306.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 19:02:18+00:00,"""Somos más, no vamos a dar un paso atrás y vamos a seguir conquistando todos los derechos para todas las mujeres"".
 #APorMasFeminismo #8M2023

🎥 @IreneMontero https://t.co/0QyBSiNOXg",PODEMOS,1532996,19,635,1593,41,53196.0,es
"['APorMasFeminismo', '8M2023']",2023-03-08 14:38:17+00:00,"No lo decimos nosotras, lo dicen en países de todo el mundo: Las conquistas feministas en España son imparables. #APorMasFeminismo #8M2023 https://t.co/hucIN9SUW0",PODEMOS,1532997,10,530,1029,45,31414.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 13:15:00+00:00,"Para construir una sociedad feminista y acabar con el machismo, las mujeres lo tenemos claro: con educación en igualdad y educación sexual.

📽 @IreneMontero 👇 #APorMásFeminismo #8M2023 https://t.co/9hLzluwUhj",PODEMOS,1532997,3,93,230,8,13099.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 13:06:26+00:00,"""Si todas aprendiéramos a disfrutar de nuestro placer, a saber de consentimiento y a no tener miedo a vivir quien eres haría que muchos que se resisten a que haya educación sexual empezaran a perder privilegios"".

📽 @Pam_Angela_ #APorMásFeminismo #8M2023 https://t.co/Pa2Aj5CDpJ",PODEMOS,1532997,1,73,171,6,17108.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 11:16:38+00:00,"Nosotras defendemos España, ustedes solamente defienden el fascismo y la reacción. Este 8M somos más.

📽 @IreneMontero pone en su sitio a Vox.
#APorMásFeminismo #8M2023 https://t.co/nXPxDYN7ej",PODEMOS,1532997,5,238,469,17,15742.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 11:02:30+00:00,"""Tengo en este 8M una muy mala noticia para ustedes. Somos más, y vamos a inundar las calles de este país defendiendo la democracia, el feminismo y por lo tanto, a España frente a su reacción, frente a sus bulos y a sus mentiras"".

📽 @IreneMontero #APorMásFeminismo #8M2023 https://t.co/VhHsGeLvnM",PODEMOS,1532997,7,476,1120,21,27049.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 10:40:00+00:00,"Vox está más preocupado en defender a un puñado de privilegiados que se beneficia de que en España aún impere el machismo y la desigualdad.

📽@IreneMontero cristalina 👇 #APorMásFeminismo #8M2023 https://t.co/tWZTC7OcCS",PODEMOS,1532997,3,157,336,11,14250.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 10:22:41+00:00,"Que Vox pregunte cuándo ""vamos a devolver la presunción de inocencia a los hombres"" un día como hoy no es solo machista si no de una ignorancia profunda.

📽Esto de @IreneMontero 👇 #APorMásFeminismo #8M2023 https://t.co/lfuZ8yzuLG",PODEMOS,1532997,4,234,490,8,19553.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 09:58:51+00:00,"""Hoy las calles de este país se van a desbordar de ese feminismo en el que cabemos todas las mujeres"".

#APorMásFeminismo #8M2023 https://t.co/seWQJuHloe",PODEMOS,1532997,10,380,935,30,30766.0,es
"['APorMásFeminismo', '8M2023']",2023-03-08 08:44:49+00:00,"Hoy volvemos a salir a las calles junto a miles de mujeres para decir alto y claro que solo sí es sí.

Este 8M, toca estar más juntas que nunca para seguir conquistando derechos para todas las mujeres ✊💜

#APorMásFeminismo #8M2023",PODEMOS,1532997,0,109,188,5,8280.0,es
['8DeMarzo'],2023-03-08 15:11:54+00:00,Donde están las sororas de este gobierno defendiendo a la periodista de este Machirulo ??? ✌🏼 #8DeMarzo feliz dia 😬 https://t.co/rp5GV6iadQ,AmelieGranata,2199514,577,760,2388,74,145031.0,es
"['InternationalWomensDay', 'DiaInternacionalDeLaMujer']",2023-03-08 14:17:08+00:00,A todas mis hermanas y mujeres triple M… Feliz día!! #InternationalWomensDay  #DiaInternacionalDeLaMujer,shakira,53918915,1104,4975,65978,274,2696067.0,es
['8M2023'],2023-03-08 11:20:00+00:00,"Desde PACMA queremos rendir hoy con las palabras de @yolanda_morpe un especial homenaje a las mujeres activistas que se dejan la piel cada día por los animales y por el medio ambiente. Ellas impulsan este movimiento imparable. 

Gracias por hacer que la sociedad avance 💜 #8M2023 https://t.co/1ZYL6B6CB8",PartidoPACMA,219581,25,77,213,1,18639.0,es
['8M2023'],2023-03-08 08:10:00+00:00,"✊ ¡Ni oprimidas ni opresoras!

Luchamos por un feminismo antiespecista, de todas y para todas, sin distinciones 💜 #8M2023 https://t.co/R5yupn1RrK",PartidoPACMA,219581,2058,517,1423,2632,2335663.0,es
"['SaveTheDateSCMx', 'DíaInternacionalDeLaMujer', 'DíaDeLaMujer', '8M']",2023-03-09 17:30:28+00:00,"E S      H O Y

#SaveTheDateSCMx

Conmemoración del #DíaInternacionalDeLaMujer, con Alessandra Rojo de la Vega @AlessandraRdlv y Vanessa Bauche @VanessaBauche

#DíaDeLaMujer #8M 

Jueves  9/Marzo, 6pm CDMX 

Por favor compártelo, gracias.

Somos @SocCivilMx 

https://t.co/9NQkWrH2UX",SocCivilMx,217450,0,9,15,0,1638.0,es
"['SaveTheDateSCMx', 'DíaInternacionalDeLaMujer', 'DíaDeLaMujer', '8M', 'ForoSCMx']",2023-03-09 01:32:26+00:00,"ES MAÑANA

#SaveTheDateSCMx

Conmemoración del #DíaInternacionalDeLaMujer, con Alessandra Rojo de la Vega @AlessandraRdlv y Vanessa Bauche @VanessaBauche

#DíaDeLaMujer #8M 

Jueves  9/Marzo, 6pm CDMX 

Por favor compártelo, gracias.

#ForoSCMx

https://t.co/kc2FEZe22S",SocCivilMx,217450,0,13,17,1,3917.0,es
"['DiaInternacionalDeLaMujer', '8M']",2023-03-08 19:17:35+00:00,"Importante mensaje de la Ministra Norma Lucía Piña Hernández, con motivo del #DiaInternacionalDeLaMujer #8M 

Por favor compártelo, gracias. https://t.co/AbquWit3fU",SocCivilMx,217455,126,1701,3175,50,85147.0,es
"['SaveTheDateSCMx', 'DíaInternacionalDeLaMujer', 'DíaDeLaMujer', '8M', 'ForoSCMx']",2023-03-05 19:56:16+00:00,"#SaveTheDateSCMx

I M P E R D I B L E

Conmemoración del #DíaInternacionalDeLaMujer, con Alessandra Rojo de la Vega @AlessandraRdlv y Vanessa Bauche @VanessaBauche

#DíaDeLaMujer #8M 

Jueves  9/Marzo, 6pm CDMX 

Por favor compártelo, gracias.

#ForoSCMx

https://t.co/kc2FEZe22S",SocCivilMx,217464,2,27,50,1,11904.0,es
"['8DeMarzo', 'NoEstasSola']",2023-03-06 14:51:22+00:00,"#8DeMarzo 

Ministra Presidenta @SCJN Norma Lucía Piña Hernández
 
#NoEstasSola https://t.co/PotbjRFTqP",SocCivilMx,217716,725,2398,7430,89,145138.0,es
"['SIBISO', '8M2023']",2023-03-08 15:00:00+00:00,"¡Las mujeres de la Ciudad rompemos brecha! 🧏🏽‍♀️♀️

Sabe que en la #SIBISO cuentas con una red de mujeres aliadas trabajando por tu bienestar.

Estamos aquí para ti. 🫶🏼
#8M2023
@Claudiashein
@erika_jurez
@INED_CDMX 
@CDMX_IAPP 
@indiscapacidad_ 
@DIFCDMX 
@InjuveCDMX 
@SeMujeres https://t.co/GOxg1gJH1y",CDMX_SIBISO,115296,337,997,1072,108,12809.0,es
"['8M2023', 'Marcha8M', 'DíaInternacionalDeLaMujer']",2023-03-09 04:20:04+00:00,"#8M2023 | Tras la #Marcha8M, mujeres policía de la CDMX que acompañaron la movilización realizaron una formación a manera de homenaje por su labor en el marco de las actividades en la Capital por el #DíaInternacionalDeLaMujer. 

🔗https://t.co/Bab8Ys2j9b
 📹 Dana Estrada https://t.co/JkjkLjbev9",Reforma,3804087,4,13,46,0,12973.0,es
"['8M2023', 'Marcha8M', 'DíaInternacionalDeLaMujer']",2023-03-09 03:16:20+00:00,"#8M2023 | Tras la #Marcha8M, así luce la luna llena sobre el Zócalo de la CDMX en este #DíaInternacionalDeLaMujer 

🔗https://t.co/n420d1654I

📸 Elizabeth Ruiz https://t.co/KPlcizBsho",Reforma,3804087,0,2,32,1,7513.0,es
"['8M2023', 'Marcha8M', 'DíaInternacionalDeLaMujer']",2023-03-09 00:23:07+00:00,"#8M2023 | Según la @SSC_CDMX, la  Comisión de Derechos Humanos (@CDHCMX) revisó los extintores que se usarían, pero la Brigada Marabunta indica que se está lanzando gas lacrimógeno en la #Marcha8M por el #DíaInternacionalDeLaMujer 

📹Viridiana Martínez
🔗https://t.co/twAIDaVudp https://t.co/UWn9RnGpBG",Reforma,3804086,9,41,86,5,16007.0,es
"['8M2023', 'CrisisClimática', 'DíaInternacionalDeLaMujer', 'AcciónClimática']",2023-03-09 00:15:10+00:00,"#8M2023 | Las mujeres son vitales para enfrentar la #CrisisClimática, destacó @CMNUCC este #DíaInternacionalDeLaMujer.

¿Por qué? Checa sus aportaciones a la #AcciónClimática.

https://t.co/9iEMOfFDfg",Reforma,3804086,1,4,4,0,4686.0,es
"['8M2023', 'DiaInternacionalDeLaMujer']",2023-03-08 23:25:21+00:00,"#8M2023 |  El Zócalo comienza a llenarse de las manifestantes que acuden a la marcha por el #DiaInternacionalDeLaMujer. 

📸Alfredo Moreno
🔗https://t.co/twAIDaVudp https://t.co/sTywOQItgI",Reforma,3804086,3,6,26,1,9423.0,es
"['8M2023', 'DíaInternacionalDeLaMujer']",2023-03-08 23:15:09+00:00,"#8M2023 | Mujeres alrededor del mundo utilizan la tecnología para proteger el planeta, de acuerdo con @unep_espanol.

Conoce 5 proyectos este #DíaInternacionalDeLaMujer.

https://t.co/wFnRQJ0aWV",Reforma,3804086,0,3,6,0,5353.0,es
"['8M2023', 'DiaInternacionalDeLaMujer']",2023-03-08 22:53:08+00:00,"#8M2023 |  Mujeres de todas las edades han salido a manifestarse el #DiaInternacionalDeLaMujer en la CDMX. 

📸Iris Velázquez 
🔗https://t.co/twAIDaVudp https://t.co/u4VWwTaTX2",Reforma,3804086,1,18,109,4,13987.0,es
"['8M2023', 'DiaInternacionalDeLaMujer']",2023-03-08 19:33:05+00:00,"#8M2023 | El colectivo “Verdad y Justicia”, de madres de víctimas de feminicidio y desaparición del Estado de México, es el primero en partir rumbo al Zócalo en la marcha del #DiaInternacionalDeLaMujer.

🔗https://t.co/twAIDaVudp
📹: Dana Estrada https://t.co/7MdGUf90OP",Reforma,3804108,18,131,588,3,69925.0,es
"['8M2023', 'DiaInternacionalDeLaMujer']",2023-03-08 19:08:26+00:00,"#8M2023 |  Una manta con la leyenda ""¡Fuera aborto del Código Penal!"" cuelga en el edificio del Congreso de la CDMX este #DiaInternacionalDeLaMujer. 

🔗https://t.co/twAIDaVudp
📸: Edgar Medel https://t.co/mi0Ei7UU1u",Reforma,3804107,3,13,37,0,5138.0,es
"['8Marzo', 'DiaInternacionalDeLaMujer']",2023-03-06 14:57:29+00:00,"Las mujeres del Edomex también marcharán este #8Marzo. Las habitantes de la zona de los Volcanes organizan su segunda marcha del #DiaInternacionalDeLaMujer, su propósito es descentralizar las manifestaciones y visibilizar sus exigencias. 
https://t.co/9dDY32MGsc",Reforma,3804120,0,3,12,0,4835.0,es
"['8M2023', 'podcast', 'ElCaféDeLaMañana']",2023-03-09 07:25:10+00:00,"Cierra el #8M2023 con los episodios del #podcast donde ellas, sus historias y opiniones son las protagonistas. 

Escucha #ElCaféDeLaMañana☕: https://t.co/0edYv2Bikm",Reforma,3804125,0,2,3,0,4968.0,es
"['8M2023', 'podcast', 'ElCaféDeLaMañana']",2023-03-09 05:25:08+00:00,"Este #8M2023, te compartimos los episodios del #podcast donde ellas, sus historias y opiniones son las protagonistas. 

Escucha #ElCaféDeLaMañana☕: https://t.co/0edYv2BQ9U",Reforma,3804127,0,3,5,0,6508.0,es
"['8M2023', 'Marcha8M']",2023-03-09 04:23:59+00:00,"#8M2023 | Más de 4 mil mujeres policía de la CDMX fueron homenajeadas tras la #Marcha8M. Las uniformadas desfilaron, sonrieron y cantaron himnos de sus agrupamientos.

🔗https://t.co/Bab8Ys2j9b
📹 Dana Estrada https://t.co/xHq8VTPyKz",Reforma,3804105,1,1,24,0,7270.0,es
"['8M2023', 'Marcha8M']",2023-03-09 02:45:43+00:00,"#8M2023 | La #Marcha8M también fue de las niñas.

""Hoy alzo la voz para que mañana no falte ninguna en su salón"" y ""mi mami me está criando para que tu hija se sienta segura conmigo"" fueron algunos de sus mensajes.

Ve la fotogalería 👉https://t.co/1QsCDASk8U

📸Brisa Aguilar https://t.co/vOVf3fyjIC",Reforma,3804104,2,10,51,0,11297.0,es
"['8M2023', 'DíaDeLaMujer', '8Marzo']",2023-03-09 02:08:16+00:00,"#8M2023 | ¿Qué exigencias llevaron las asistentes a la marcha por el #DíaDeLaMujer en la CDMX este #8Marzo? 

🔗https://t.co/n420d1654I

Aquí un mosaico: https://t.co/fX6G4ECZPb",Reforma,3804104,2,9,29,0,9449.0,es
"['8M2023', 'Marcha8M']",2023-03-09 02:04:50+00:00,"#8M2023 | Magdely se sintió extraña, diferente, al participar en su primera #Marcha8M. Trabaja como intérprete espejo de lengua de señas mexicana y decidió participar para pedir respeto y no discriminación hacia las mujeres. 

🎥 Dana Estrada
🔗https://t.co/n420d1654I https://t.co/7aAcKf0zCb",Reforma,3804104,3,5,31,0,6843.0,es
"['8M2023', 'podcast', 'ElCaféDeLaMañana']",2023-03-09 01:25:09+00:00,"Este #8M2023, te compartimos los episodios del #podcast donde ellas, sus historias y opiniones son las protagonistas. 

Escucha esta playlist de #ElCaféDeLaMañana☕: https://t.co/0edYv2BQ9U",Reforma,3804104,0,0,2,0,5160.0,es
"['8M2023', 'Marcha8M']",2023-03-09 01:06:35+00:00,"#8M2023 | Mujeres asistentes a la #Marcha8M regalan flores a policías en la Alameda Central, a unas cuadras del Zócalo, donde otras manifestantes han padecido el gas irritante lanzado por oficiales frente a la Catedral. 

📸Dana Estrada y Alfredo Moreno
🔗https://t.co/n420d1654I https://t.co/WESNjnZIQs",Reforma,3804104,2,27,81,3,12667.0,es
"['8M2023', 'Marcha8M']",2023-03-09 00:50:05+00:00,"#8M2023 | Asistentes a la #Marcha8M se retiran de la plancha del Zócalo por el gas irritante lanzado por la Policía capitalina (@SSC_CDMX) frente a la Catedral.

📹Andrea Ahedo
🔗https://t.co/twAIDaVudp https://t.co/cZUvO3epfs",Reforma,3804104,10,44,97,10,22617.0,es
"['8M2023', 'Marcha8M']",2023-03-09 00:23:07+00:00,"#8M2023 | Miguel Barrera, director de la @BrigadaMarabunt, explica que policías lanzan gas lacrimógeno en bolsas y lo combinan con el de los extinguidores en la #Marcha8M, en el Zócalo de la CDMX, frente a la Catedral.

📹Viridiana Martínez
🔗https://t.co/twAIDaVudp https://t.co/cwhyW2UWwa",Reforma,3804104,19,251,554,27,60002.0,es
"['8M2023', '8DeMarzo']",2023-03-08 23:22:46+00:00,"#8M2023 | Las calles del Centro Histórico con dirección al Zócalo lucen repletas y coloreadas de morado por la marcha de este #8DeMarzo. 

📸 José Luis Ramírez
🔗https://t.co/twAIDaVudp https://t.co/y1PiSzk8y7",Reforma,3804104,3,14,46,1,10511.0,es
['8M2023'],2023-03-08 23:01:10+00:00,"#8M2023 | La concentración de colectivas y mujeres comenzó alrededor de las 12:00 y la plancha del Zócalo comienza a ser ocupada por las manifestantes. 

📸 Karla Ayala 
🔗https://t.co/twAIDaVudp https://t.co/BTI9vCnnPU",Reforma,3804104,2,7,27,0,10363.0,es
"['8M2023', '8DeMarzo']",2023-03-08 22:31:44+00:00,"#8M2023 | Melani tiene 6 años y marcha este #8DeMarzo porque su tía murió y porque quiere que la marcha la haga feliz. 

🎥 Teresa Rodríguez 
🔗https://t.co/twAIDaVudp https://t.co/5KgbHIl3IU",Reforma,3804104,2,10,44,0,7024.0,es
"['8M2023', 'Marcha8M']",2023-03-08 22:18:57+00:00,"#8M2023 | Integrantes del bloque negro pintan con aerosol a mujeres trans en la #Marcha8M, quienes responden gritando: ¡racistas, transfóbicas!  

🎥Andrea Ahedo
🔗https://t.co/twAIDaVudp https://t.co/9s4Qy7UlQS",Reforma,3804104,71,72,300,159,187386.0,es
"['8M2023', '8DeMarzo']",2023-03-08 22:11:53+00:00,"#8M2023 | Adela Valencia marcha por Sofía Morales, quien no asiste a la manifestación de este #8DeMarzo, pues hace un año fue drogada en una fiesta y falleció. Hoy Adela levantan su retrato y exige justicia por Sofía.

🎥 Iris Velázquez 
🔗https://t.co/twAIDaVudp https://t.co/5B89g624o6",Reforma,3804104,1,21,79,0,11542.0,es
"['8M2023', '8M2023']",2023-03-08 21:58:22+00:00,"#8M2023 | #8M2023 | Sobra Reforma se encuentra una parte del bloque negro que se encamina a la Glorieta de las Mujeres que luchan. 

🎥Andrea Ahedo
🔗https://t.co/twAIDaVudp https://t.co/wWsDb8TIfT",Reforma,3804104,4,13,42,0,16755.0,es
"['8M2023', '8DeMarzo']",2023-03-08 21:48:42+00:00,"#8M2023 | Tamara, de 21 años de edad, cuenta sus motivos para marchar este #8DeMarzo. 

🎥Teresa Rodríguez 
🔗https://t.co/twAIDaVudp https://t.co/4S8sSFbftz",Reforma,3804104,2,11,39,1,7502.0,es
"['8M2023', 'Morelos', '8M']",2023-03-08 21:29:42+00:00,#8M2023 | Familiares de Ana y Estrella marchan por ellas. Los cuerpos de madre e hija (46 y 8 años) fueron hallados el 16 de septiembre de hace dos años en #Morelos. #8M https://t.co/1GljB6EUmR,Reforma,3804105,3,12,41,1,8367.0,es
['8M2023'],2023-03-08 21:26:33+00:00,"#8M2023 | Ale Casatañeda colabora en contingenta de picnic de mujeres en donde elabora comida como símbolo de unión. 

🎥Bianca Carretto 
🔗https://t.co/twAIDaVudp https://t.co/xElLzLFloD",Reforma,3804105,1,1,8,0,6212.0,es
"['8M2023', '8M']",2023-03-08 21:14:41+00:00,"#8M2023 | Así luce la salida del Metro Hidalgo hacia las calles principales que recorren la movilización de la marcha del #8M. 

📷Nayeli Estrada 
🔗https://t.co/twAIDaVudp https://t.co/pGuwrg2oNh",Reforma,3804105,3,13,59,1,10274.0,es
