Hashtags,Fecha,Texto,Usuario,Followers,Respuestas,Retweets,Likes,Citados,Vistas,Idioma
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 03:43:32+00:00,"La noche se puso intensa este miércoles #8M #DíaInternacionalDeLaMujer, en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/zOgZmG22uo",elgmx,117003,0,2,5,0,1616.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 03:43:00+00:00,"La noche se puso intensa este miércoles #8M #DíaInternacionalDeLaMujer, en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/sVTViaWTif",elgmx,117003,0,2,12,0,1779.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 03:41:08+00:00,¡ARTEFACTO EXPLOSIVO CASI MATA A VARIAS MUJERES! Ocurrió este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/eGCyfZDnWP,elgmx,117003,568,181,1248,30,595647.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 03:37:59+00:00,¡Lamentable y trágico! Hubo mujeres desmayadas este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/kXNMquep4Q,elgmx,117003,1,1,4,0,1534.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:57:24+00:00,"Fuego y golpes sin cesar, parte del ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/vv2KWUisfi",elgmx,117003,3,4,11,1,2119.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:51:13+00:00,"La selfie 🤳 del recuerdo este #8M #DíaInternacionalDeLaMujer, en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/joX3ZJ4s8u",elgmx,117003,0,1,0,0,1391.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:49:02+00:00,Sí hubo gas lacrimógeno este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/wRIyTz5ZLe,elgmx,117003,1,0,1,0,1199.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:47:04+00:00,¡Dos niñas ahora sí se hartaron! Parte del ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/vCq6SuIyQO,elgmx,117003,0,1,5,0,1363.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:33:57+00:00,¡Concierto gratis en plena calle! Parte del ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/BV0LhOtN4o,elgmx,117003,0,3,9,0,1794.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:25:43+00:00,¡Hasta a los semáforos opresores les tocó! Parte del ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/HrE8MxIUF2,elgmx,117003,14,9,30,0,4928.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 02:17:14+00:00,Toallas sanitarias en los postes: Parte del ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/iBCBU8m8PX,elgmx,117003,0,1,5,0,1717.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 00:33:34+00:00,Así de tenso se vive el ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/zw4JQpgO97,elgmx,117003,8,10,37,0,4307.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 00:32:39+00:00,Así se vive el ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Maritza Cruz 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/qHSwrMcGeC,elgmx,117003,0,2,6,0,1413.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 00:32:17+00:00,Así se vive el ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Maritza Cruz 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/W02F1yAGxl,elgmx,117003,0,1,2,0,1300.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 00:16:44+00:00,Así se vive el ambiente este #8M #DíaInternacionalDeLaMujer en la #Marcha8M en la Ciudad de México. Imágenes de Maritza Cruz 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/YHMrr8Kpew,elgmx,117003,0,1,6,0,1420.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 00:14:24+00:00,"En el #8M #DíaInternacionalDeLaMujer, abundan perros feministas en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/Gts1SjY1xl",elgmx,117003,0,2,9,0,1572.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-09 00:13:31+00:00,"En el #8M #DíaInternacionalDeLaMujer, mujeres policías gritan consignas en la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/4JzMmVno4f",elgmx,117003,1,3,8,0,2199.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-08 22:26:42+00:00,"Un perro se une a los gritos de justicia, rabia y dolor, para que quede claro que nada las va a callar: En el #8M #DíaInternacionalDeLaMujer Así transcurre la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/La2YGNiibh",elgmx,117003,0,1,15,1,2028.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-08 22:25:13+00:00,"Gritos de justicia, rabia y dolor, y pintas para que quede claro que nada las va a callar: En el #8M #DíaInternacionalDeLaMujer Así transcurre la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/lfkSyTbwsk",elgmx,117003,4,4,24,0,3209.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-08 22:24:22+00:00,"Gritos de justicia, rabia y dolor, y pintas para que quede claro que nada las va a callar: En el #8M #DíaInternacionalDeLaMujer Así transcurre la #Marcha8M en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nTRH https://t.co/w4xDng4WCc",elgmx,117003,1,3,6,0,1823.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M', 'NiUnaMenos']",2023-03-08 21:28:35+00:00,"""Si mi dueña no regresa, quién me cuidará: En el #8M #DíaInternacionalDeLaMujer así transcurre el inicio de la #Marcha8M por #NiUnaMenos en la CDMX; una mujer llevó hasta al perro a la protesta. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/HEtQ1rl3Jw",elgmx,117003,1,6,38,1,4561.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M', 'NiUnaMenos']",2023-03-08 21:27:39+00:00,"""Mujeres rodando en patines, también están luchando"": En el #8M #DíaInternacionalDeLaMujer así transcurre el inicio de la #Marcha8M por #NiUnaMenos en la CDMX. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/waH46B7eyG",elgmx,117003,1,0,8,0,1784.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M', 'NiUnaMenos']",2023-03-08 21:25:52+00:00,"""Mi mamita me está enseñando a luchar por mis derechos"": En el #8M #DíaInternacionalDeLaMujer así transcurre el inicio de la #Marcha8M por #NiUnaMenos en la CDMX. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/vTlOVgaPyN",elgmx,117003,9,27,198,1,19226.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M', 'NiUnaMenos']",2023-03-08 21:19:31+00:00,En el #8M #DíaInternacionalDeLaMujer Así transcurre el inicio de la #Marcha8M por #NiUnaMenos en la Ciudad de México. Imágenes de Yara Silva 📲 Únete a nuestro GRUPO de TELEGRAM https://t.co/ngoeu4nm29 https://t.co/S198Oczpek,elgmx,117003,0,0,7,0,1511.0,es
"['8M', 'DíaInternacionalDeLaMujer', 'Marcha8M']",2023-03-08 21:13:11+00:00,"En el #8M #DíaInternacionalDeLaMujer Así transcurre el inicio de la #Marcha8M: Más de 200 mujeres policías rodearon a dos estudiantes de la Facultad de Estudios Superiores Cuautitlán de la UNAM, que marchaban con una mochila al hombro. Imágenes de Yara Silva https://t.co/juW9EAk5hg",elgmx,117003,2,10,50,0,7897.0,es
"['ÚltimaHora', 'DíaInternacionalDeLaMujer']",2023-03-08 20:47:13+00:00,"🚨 #ÚltimaHora 🚨 8M 2023 #DíaInternacionalDeLaMujer: Estas son las rutas, horarios y alternativas viales en CDMX https://t.co/Cgbitdtyv2",elgmx,117003,0,1,4,0,1182.0,es
['DíaInternacionalDeLaMujer'],2023-03-08 19:17:39+00:00,8M 2023 #DíaInternacionalDeLaMujer: Directora del Metrobús quiere un transporte seguro para todas 🚇 https://t.co/yCTRXrn8de,elgmx,117003,3,3,10,0,8659.0,es
['DíaDeLaMujer'],2023-03-08 04:37:00+00:00,"8M 2023 #DíaDeLaMujer, Ale busca cambiar la crianza y fortalecer la autoestima de los pequeños https://t.co/XIEg6CrhZu",elgmx,117053,0,0,2,0,1026.0,es
['8M'],2023-03-06 04:00:01+00:00,"#8M 2023 Día de la Mujer, la repostera emprendedora que ayuda a personas con discapacidades https://t.co/WgHJQzzvON",elgmx,117053,0,0,8,0,1092.0,es
['Contraportada'],2023-03-08 14:25:56+00:00,🔴 #Contraportada 📰 ¡Buenos días! Este miércoles 8 de marzo en EL GRÁFICO 🌐 https://t.co/QYsCwOogEJ https://t.co/hijNsca3Sw,elgmx,117058,0,2,6,0,1093.0,es
['EnPortada'],2023-03-08 14:21:23+00:00,"🔴 #EnPortada 📰 ¡Buenos días! Este miércoles 8 de marzo en EL GRÁFICO MORELOS: Don Chucho, velador de una plaza comercial, fue ejecutado de un tiro al exterior del establecimiento / Alza espantará turismo / Cifra inédita en crímenes🌐 https://t.co/QYsCwOogEJ https://t.co/QlldpJJMVr",elgmx,117058,0,0,8,0,1427.0,es
['8M2023'],2023-03-08 08:21:29+00:00,"La lucha por la igualdad entre mujeres y hombres nos necesita a todas y a todos, unidas para seguir avanzando en derechos y libertades, para seguir cerrando brechas, y para que podamos aportar nuestro talento en todas las esferas de la vida. Celebremos y revindiquemos el #8M2023 https://t.co/Tzqn3K33iu",mjmonteroc,72810,606,164,555,26,31435.0,es
['8M2023'],2023-03-08 18:47:26+00:00,"Aunque el legítimo reclamo de las mujeres choque contra un Palacio Nacional amurallado, sepan que nuestro silencio jamás volverán a tenerlo. #8M2023 

Mi editorial completa ▶️https://t.co/AXaBHV1MFl https://t.co/E6TToLmrUU",Adela_Micha,5085918,39,81,459,8,15043.0,es
"['MeLoDijoAdela', '8M2023']",2023-03-08 15:18:35+00:00,"Esta mañana recibo en #MeLoDijoAdela a @vivirquintana, Maya Zapata (@LaMZapata), Raquel Martínez (@Ramartinactriz), Adriana Carrillo, activista de @LaCanaMx, Claudia Aguilar (@CAguilarBarroso) y @MarthaTagle para hablar del #8M2023 ⬇️ https://t.co/WXPN4mpSSf",Adela_Micha,5085920,2,1,13,0,7946.0,es
"['MeLoDijoAdela', '8M2023']",2023-03-08 15:02:02+00:00,"Hoy en #MeLoDijoAdela tendré una mesa de lujo con @MarthaTagle, @vivirquintana, @LaMZapata, @Ramartinactriz, @CAguilarBarroso y más para hablar del #8M2023

Estamos completamente en vivo por las redes de @LaSagaOficial 📲 y @spreaker ⬇️ https://t.co/WXPN4mpSSf",Adela_Micha,5085921,1,6,26,0,8279.0,es
['8M2023'],2023-03-08 14:14:20+00:00,"""En el Poder Judicial Federal nos toca guardar silencio y escuchar a las mujeres que marchan. Las únicas voces que hoy se deben oír son las de ellas"", dice la ministra presidenta Norma Piña en su mensaje por el #8M2023 https://t.co/ypQ8TkCNFi",Adela_Micha,5085920,405,1340,5221,71,200299.0,es
['CDMX'],2023-03-09 03:54:23+00:00,Informan las secretarías de Gobierno y Seguridad de la #CDMX que en la movilización de este 8 de marzo participaron 90 mil mujeres. https://t.co/Wg0z14wDef,Adela_Micha,5086337,19,9,72,2,12436.0,es
['ZODIFalcón'],2023-03-08 12:32:39+00:00,"En el Día de la Mujer, desde #ZODIFalcón exaltamos su lucha por la consolidación de nuestro proyecto de país, Ocupando un papel de vanguardia de creación liberadora ¡Feliz Día Mujeres! https://t.co/tkFAsgx3kq",FalconZodi12,1199,300,145,171,78,1447.0,es
['FANB'],2023-03-09 00:56:49+00:00,"RT || Para los soldados y soldadas de la #FANB es un verdadero honor recibir estas palabras de la vicepresidenta @delcyrodriguezv, digna representante de la heroica y valiente mujer venezolana. ¡Gracias! Y feliz Día de la Mujer, querida y virtuosa compañera de mil batallas. https://t.co/kM6veiI4Rg",Redi_andes,72750,1166,1546,1458,90,8719.0,es
"['AsiLoDijo', 'FANB', 'ChávezFeminista']",2023-03-08 11:13:57+00:00,"#AsiLoDijo || GJ @dhernandezlarez La mujer venezolana es amor, pasión y revolución ! Son las constructoras y guías del renacimiento de la Patria ! Feliz día de la mujer y que vivan por siempre nuestras venezolanas ! 
#FANB
#ChávezFeminista https://t.co/KxWKhJtTSO",Redi_andes,72745,604,847,719,36,4148.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 21:48:28+00:00,"La presidenta debe ser consecuente con su mensaje en el #DiaInternacionalDeLaMujer. Por ello, debe pedir disculpas por las denigrantes palabras del ministro Becerra hacia la mujer andina y aymara, pues es parte de su gabinete de ministros, así como retirarlo del cargo. https://t.co/cF420vgUNh",FlorPabloMedina,72971,439,219,772,33,33992.0,es
['DiaInternacionalDeLaMujer'],2023-03-08 19:37:50+00:00,"⭕Invoco al presidente de Constitución, Nano Guerra García, a que en marco del #DiaInternacionalDeLaMujer dictamine este importante proyecto que permitirá poner un alto, con sanciones reales, al acoso político de mujeres en cargos de elección popular y políticas sociales de base.",FlorPabloMedina,72971,1,10,48,0,1120.0,es
"['AleDelMoral', 'DíaInternacionalDeLaMujer']",2023-03-09 00:03:50+00:00,Me siento honrada de compartir este día de lucha con las mujeres entronas del @pan_edomex. Vamos para adelante por la igualdad de derechos y oportunidades que queremos para las mujeres mexiquenses ¡Unidas podemos lograrlo! #AleDelMoral #DíaInternacionalDeLaMujer https://t.co/ZcgsZ0krDy,AlejandraDMV,157205,35,179,672,8,10071.0,es
"['DíaInternacionalDeLaMujer', 'Naucalpan', 'AleDelMoral', 'EsTiempoDeLasMujeres']",2023-03-08 23:20:33+00:00,"Qué gusto reunirme este #DíaInternacionalDeLaMujer con las empresarias y comerciantes fuertes, empoderadas y capaces de #Naucalpan. Sigamos en unidad y demostrando que nosotras somos el motor del cambio para nuestro estado, familias y país. #AleDelMoral #EsTiempoDeLasMujeres https://t.co/qngIIdlRJY",AlejandraDMV,157205,38,153,538,5,9455.0,es
"['DíaInternacionalDeLaMujer', '8DeMarzo', 'AleDelMoral', 'EsTiempoDeLasMujeres']",2023-03-08 22:13:44+00:00,Para lograr una paridad se necesita el compromiso de todas y todos. Juntas construyamos un piso parejo para nosotras las mujeres. En unidad demos el siguiente paso. #DíaInternacionalDeLaMujer #8DeMarzo #AleDelMoral #EsTiempoDeLasMujeres https://t.co/bNggl8mczr,AlejandraDMV,157205,186,523,1762,27,41180.0,es
"['México', 'DíaInternacionalDeLaMujer', '8DeMarzo', 'AleDelMoral', 'EsTiempoDeLasMujeres']",2023-03-08 18:08:51+00:00,¡Construyamos juntos un piso parejo para las mujeres! Hagamos visible que nosotras somos el motor del cambio y que con el compromiso de todos podemos liderar el proyecto que #México necesita. #DíaInternacionalDeLaMujer #8DeMarzo #AleDelMoral #EsTiempoDeLasMujeres https://t.co/Mjfad3RAbw,AlejandraDMV,157219,886,691,1953,23,36374.0,es
"['8Marzo', '8M2023']",2023-03-08 10:16:55+00:00,"#8Marzo Quiero manifestar mi compromiso de siempre, en luchar por la igualdad de género, de oportunidades, por un trabajo digno , por el pago de pensiones, entre otras materias. Reciban mi reconocimiento para cada mujer del campo y la ciudad por su aporte a nuestro país. #8M2023 https://t.co/ARlzi6sm20",diputadonaranjo,42288,519,105,394,65,44004.0,es
['DíaInternacionalDeLaMujer'],2023-03-08 13:19:31+00:00,"Desde la Guardia Nacional Bolivariana, conmemoramos el #DíaInternacionalDeLaMujer, fecha propicia para exaltar a las bravías Damas de Honor de nuestra Patria. 
Mujeres Guerreras, Indetenibles, Comprometidas con el futuro de esta Patria Grande ¡VIVA LA MUJER VENEZOLANA! https://t.co/cik2Ca2vdC",GNBCmdtGral,67328,2508,1684,1465,144,29181.0,es
"['DiaDeLaMujer', '8M']",2023-03-08 20:32:17+00:00,"Hoy es un buen día para recordar a las mujeres que han hecho historia, diciendo y haciendo las cosas como son, sin temor a las etiquetas y la persecución de la izquierda destructiva, que quiere aniquilar la esencia de la mujer.

#DiaDeLaMujer #8M https://t.co/MANgK39pKr",MariaFdaCabal,518454,131,202,501,14,26070.0,es
"['DiaDeLaMujer', '8M']",2023-03-08 18:26:09+00:00,"Feliz día de la mujer a todas las valientes que defienden la libertad y el orden. Que trabajan incansablemente por el sueño de un país, donde todos nuestros objetivos sean una realidad.

#DiaDeLaMujer 
#8M https://t.co/OfyJPDuKWz",MariaFdaCabal,518456,712,505,2933,35,95403.0,es
['DiaDeLaMujer'],2023-03-08 15:20:08+00:00,"El #DiaDeLaMujer destaca nuestras capacidades, pero también deja ver fanatismos. Hoy los invito a cuidar las iglesias católicas, amenazadas por una convocatoria en la que se invita a vandalizar templos para conmemorar la lucha feminista.

La libertad de culto es un derecho. https://t.co/zQyCwfRL9U",MariaFdaCabal,518460,182,245,676,18,21722.0,es
['8DeMarzo'],2023-03-08 12:08:16+00:00,"No olvidar que un #8DeMarzo, pero de 1908, decenas de trabajadoras de la fábrica Cotton (EE.UU) fueron asesinadas por estar en huelga. A tantos años de esta tragedia, persisten las diferencias entre hombres y mujeres. Desde Recoleta cada día buscamos erradicar estas brechas! https://t.co/FyCXlPfrIs",danieljadue,664426,309,459,1418,27,88998.0,es
"['Mujeres', '8M', '9M', 'Igualdad', 'NosQueremosVivas', 'DiaInternacionalDeLaMujer']",2023-03-09 15:27:35+00:00,"Las #Mujeres merecemos vivir todos los días el espíritu del #8M en libertad de expresarnos, de vivir sin violencia y sin miedo, y de desarrollar todo nuestro potencial. Que este #9M sea el inicio de ese camino en permanente #Igualdad #NosQueremosVivas #DiaInternacionalDeLaMujer https://t.co/zpjaJqEGX0",YasminEsquivel_,39372,3810,305,1595,332,397228.0,es
"['8M2023', '8M2023PSOE']",2023-03-09 16:54:57+00:00,"Éramos y somos un gobierno feminista. 💜

El feminismo es la identidad del socialismo del siglo XXI.

@carmencalvo_ 

#8M2023
#8M2023PSOE https://t.co/ab17e6w7Kk",PSOE,857735,241,132,286,35,30556.0,es
"['8M2023', '8M2023PSOE']",2023-03-09 11:22:18+00:00,"Conseguimos algo tan obvio como que la maternidad tiene que ser una decisión personal de las mujeres y no fruto de imposiciones ajenas.

Fue un avance importante para los derechos, las libertades, la dignidad y la autonomía de las mujeres. 💜

Bibiana A.

#8M2023
#8M2023PSOE https://t.co/jUBy4X6Zfr",PSOE,857735,165,142,295,16,15070.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 21:49:16+00:00,"💜 Sin feminismo no hay democracia.

💜 Sin feminismo no hay capacidad de progreso.

Hoy celebramos todo lo conquistado, pero sobre todo, reivindicamos el largo camino por recorrer por la igualdad.

 Feminismo, Emancipación y Libertad. 🌹

#8M2023 #8M2023PSOE https://t.co/J6iQO0apBq",PSOE,857735,507,227,504,37,32619.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 21:13:54+00:00,"💜 Feminismo, Emancipación y Libertad.

📸 Más imágenes de la jornada de reivindicación y lucha del Día Internacional de las Mujeres en nuestra cuenta de Flickr. 👇🏼

https://t.co/x0h08e3ldq

#8M2023 #8M2023PSOE https://t.co/hTi8Jw1ADN",PSOE,857735,122,94,192,6,12148.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 20:39:22+00:00,"Porque siempre estuvimos, siempre estamos, pero también siempre estaremos al lado de las mujeres. 💜

@mjmonteroc 
 
#8M2023 #8M2023PSOE https://t.co/eJjVUITzPx",PSOE,857735,1111,128,328,77,44204.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 19:32:02+00:00,"💜Hoy las mujeres socialistas nos damos la mano.

Nuestra rivalidad no está dentro de las mujeres, se encuentra en aquellos que niegan el machismo estructural del conjunto de la sociedad.

@mjmonteroc 

#8M2023
#8M2023PSOE https://t.co/BTbtBHJUnH",PSOE,857736,108,118,246,5,11880.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 19:28:35+00:00,"Esta semana hemos aprobado una nueva Ley de Paridad.

Porque no hay democracia ni capacidad de progreso sin feminismo.

💜 Seguiremos avanzando, porque tenemos un mundo nuevo que conquistar y en el que aportar.

@mjmonteroc 

#8M2023
#8M2023PSOE https://t.co/5P0tVAunkT",PSOE,857736,73,93,157,4,7191.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 19:22:52+00:00,"💜 Hoy celebramos el #8M2023.

Celebramos todo lo que hemos conquistado y reivindicamos el camino que aún nos queda por recorrer.

🌹 Avances muy importantes en brecha salarial y en materia de pensiones conseguidos durante esta legislatura.

@mjmonteroc 

#8M2023PSOE https://t.co/qvdNufu0ls",PSOE,857736,72,93,170,2,9567.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 16:46:04+00:00,"🌹 Feminismo, emancipación y libertad.

Este #8M2023 nos sumamos a la jornada de reivindicación y lucha del Día Internacional de las Mujeres.

💜 Celebramos todos los éxitos del feminismo y llamamos a la unidad de la lucha feminista.

https://t.co/v4DSKlXkum

#8M2023PSOE https://t.co/2lSEqHBM7G",PSOE,857736,55,82,140,2,8037.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 16:22:37+00:00,"En una sociedad libre, queremos mujeres libres, mujeres libres para elegir su vida, su pareja, su trabajo, su futuro...

#8M2023
#8M2023PSOE 

✍️ Artículo de @IratxeGarper para @20m
https://t.co/EcqrE2hVEz",PSOE,857736,25,56,79,2,4794.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 15:13:21+00:00,"Las socialistas planteamos el problema de las cuotas que fue muy criticado por toda la derecha, que decía que la que llegaba era porque valía.

Como eso no era realidad, las cuotas las aplicaron todo el mundo. 

Fue el primer hito. 💜

Paca Sauquillo

#8M2023 #8M2023PSOE https://t.co/HZyPDZ5STp",PSOE,857736,88,167,401,4,15647.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 12:29:45+00:00,"El FEMINISMO ayer, hoy y siempre. 💜

El PSOE sigue siendo la gran referencia del feminismo en nuestro país.

#8M2023
#8M2023PSOE https://t.co/UDfrPy9nTe",PSOE,857736,83,131,223,9,13171.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 11:37:31+00:00,"Rechazamos cualquier tipo de corrupción.

Esto contrasta con la posición que mantenemos unos y otros cuando esto sucede. La diferencia está:

❌ El PP 👉 sigue conviviendo con ella. 
✅ Nosotros 👉 la atajamos.

@isabelrguez 

#8M2023
#8M2023PSOE https://t.co/dxwc3MI4RF",PSOE,857736,661,96,172,38,28338.0,es
"['CMin', '8M2023', '8M2023PSOE']",2023-03-08 11:30:28+00:00,"Ayer aprobamos la Ley de paridad para que consigamos en el ámbito económico lo que hoy es una realidad en el #CMin.

Y así las mujeres pueden estar representadas en los órganos de decisión económica. 💜

@isabelrguez 

#8M2023
#8M2023PSOE https://t.co/yFjrQQSDZg",PSOE,857736,85,75,135,7,6820.0,es
"['8M2023PSOE', '8M2023']",2023-03-08 09:35:10+00:00,"💜Sin mujeres NO HAY DEMOCRACIA 💜 

#8M2023PSOE #8M2023 https://t.co/zUcn2UuF2E",PSOE,857737,134,152,274,7,15652.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 08:11:20+00:00,"Este es un Gobierno que sitúa el feminismo y la igualdad entre hombres y mujeres en el centro de toda la acción política.

Ustedes mientras acumulan recursos ante el TC en contra de los derechos de las mujeres. 

🗣 @sanchezcastejon responde a Cuca Gamarra

#8M2023 #8M2023PSOE https://t.co/PYOfXMah94",PSOE,857736,219,214,429,16,19555.0,es
"['8M2023', '8M2023PSOE']",2023-03-08 08:01:19+00:00,"💜 Feminismo, Emancipación y Libertad.

#8M2023 #8M2023PSOE https://t.co/kg8OlHBo9Y",PSOE,857736,1170,228,389,119,94367.0,es
['8M2023'],2023-03-06 09:27:32+00:00,"Este #8M2023 celebramos que gracias a la acción del Gobierno somos pioneros en normativa de representación de mujeres en los puestos de administración de las grandes empresas.

💜 Porque cada vez que una de nosotras avanza, lo hacemos todas.

@isabelrguez  en @elprogramadear https://t.co/h4syxcwUCf",PSOE,857739,352,111,185,26,20353.0,es
"['8M2023', 'ElGobiernoDeLaGente']",2023-03-06 08:29:52+00:00,"💜El PSOE irá con orgullo al #8M2023.

Defendiendo todos los logros que se han desarrollado y los que quedan por venir, porque todos ellos llevan y llevarán el sello socialista.

Porque somos un partido profundamente feminista.

@afernb en @LaHoraTVE 

#ElGobiernoDeLaGente https://t.co/1yd3M2pIbV",PSOE,857739,619,135,240,61,34121.0,es
['DíaDeLaMujer'],2023-03-08 09:01:02+00:00,"En el Día Internacional de la Mujer, que se conmemora hoy 8 de marzo, les proponemos que compartan con nosotros sus protagonistas femeninas más recordadas de la literatura en español. 
 
¿Cuáles son sus imprescindibles de las letras hispanas?
 
#DíaDeLaMujer https://t.co/kYQQWxV9Nq",RAEinforma,2153128,333,506,2516,72,498590.0,es
